"labels" "subject" "variable" "mean"
"7139" "WALKING" 19 "tGravityAcc-std()-Y" -0.958651200384615
"7140" "WALKING" 19 "tGravityAcc-std()-Z" 0.00119991376923077
"7141" "WALKING" 19 "tBodyAccJerk-mean()-X" 0.0822246284461538
"7142" "WALKING" 19 "tBodyAccJerk-mean()-Y" 0.0144113482019523
"7143" "WALKING" 19 "tBodyAccJerk-mean()-Z" -0.0327528722288462
"7144" "WALKING" 19 "tBodyAccJerk-std()-X" 0.110306729315577
"7145" "WALKING" 19 "tBodyAccJerk-std()-Y" 0.0809271194038462
"7146" "WALKING" 19 "tBodyAccJerk-std()-Z" -0.110241386096154
"7147" "WALKING" 19 "tBodyGyro-mean()-X" -0.0274970979894231
"7148" "WALKING" 19 "tBodyGyro-mean()-Y" -0.0751569333730769
"7149" "WALKING" 19 "tBodyGyro-mean()-Z" 0.0798106981923077
"7150" "WALKING" 19 "tBodyGyro-std()-X" -0.0264357957923077
"7151" "WALKING" 19 "tBodyGyro-std()-Y" -0.114406108840577
"7152" "WALKING" 19 "tBodyGyro-std()-Z" 0.0722994445826923
"7153" "WALKING" 19 "tBodyGyroJerk-mean()-X" -0.0832353261384615
"7154" "WALKING" 19 "tBodyGyroJerk-mean()-Y" -0.0307128442115385
"7155" "WALKING" 19 "tBodyGyroJerk-mean()-Z" -0.0603091962115385
"7156" "WALKING" 19 "tBodyGyroJerk-std()-X" 0.0801186523134615
"7157" "WALKING" 19 "tBodyGyroJerk-std()-Y" -0.291594827626923
"7158" "WALKING" 19 "tBodyGyroJerk-std()-Z" -0.193394011365385
"7159" "WALKING" 19 "tBodyAccMag-mean()" 0.0648173438653846
"7160" "WALKING" 19 "tBodyAccMag-std()" -0.0718891301903846
"7161" "WALKING" 19 "tGravityAccMag-mean()" 0.0648173438653846
"7162" "WALKING" 19 "tGravityAccMag-std()" -0.0718891301903846
"7163" "WALKING" 19 "tBodyAccJerkMag-mean()" 0.109450990201923
"7164" "WALKING" 19 "tBodyAccJerkMag-std()" 0.196868843140385
"7165" "WALKING" 19 "tBodyGyroMag-mean()" 0.100045071430769
"7166" "WALKING" 19 "tBodyGyroMag-std()" 0.0453737742615385
"7167" "WALKING" 19 "tBodyGyroJerkMag-mean()" -0.164699977592308
"7168" "WALKING" 19 "tBodyGyroJerkMag-std()" -0.0840015464711538
"7169" "WALKING" 19 "fBodyAcc-mean()-X" -0.0299815666923077
"7170" "WALKING" 19 "fBodyAcc-mean()-Y" 0.169258575663077
"7171" "WALKING" 19 "fBodyAcc-mean()-Z" -0.104423357596154
"7172" "WALKING" 19 "fBodyAcc-std()-X" -0.0578820787019231
"7173" "WALKING" 19 "fBodyAcc-std()-Y" 0.112615077990385
"7174" "WALKING" 19 "fBodyAcc-std()-Z" -0.665561688384615
"7175" "WALKING" 19 "fBodyAccJerk-mean()-X" 0.0336380997853846
"7176" "WALKING" 19 "fBodyAccJerk-mean()-Y" 0.0107318703980769
"7177" "WALKING" 19 "fBodyAccJerk-mean()-Z" -0.129367902596154
"7178" "WALKING" 19 "fBodyAccJerk-std()-X" 0.0908366492173077
"7179" "WALKING" 19 "fBodyAccJerk-std()-Y" 0.0854010732076923
"7180" "WALKING" 19 "fBodyAccJerk-std()-Z" -0.682561689326923
"7181" "WALKING" 19 "fBodyGyro-mean()-X" 0.228142361865385
"7182" "WALKING" 19 "fBodyGyro-mean()-Y" -0.0973549846596154
"7183" "WALKING" 19 "fBodyGyro-mean()-Z" -0.01050470716
"7184" "WALKING" 19 "fBodyGyro-std()-X" -0.108388809533846
"7185" "WALKING" 19 "fBodyGyro-std()-Y" -0.133010285461538
"7186" "WALKING" 19 "fBodyGyro-std()-Z" -0.843658610961538
"7187" "WALKING" 19 "fBodyAccMag-mean()" 0.0322272296217308
"7188" "WALKING" 19 "fBodyAccMag-std()" -0.817423291346154
"7189" "WALKING" 19 "fBodyBodyAccJerkMag-mean()" 0.0730179928688462
"7190" "WALKING" 19 "fBodyBodyAccJerkMag-std()" -0.437756498725
"7191" "WALKING" 19 "fBodyBodyGyroMag-mean()" -0.0952460452365385
"7192" "WALKING" 19 "fBodyBodyGyroMag-std()" -0.608986572884615
"7193" "WALKING" 19 "fBodyBodyGyroJerkMag-mean()" -0.262442822846154
"7194" "WALKING" 19 "fBodyBodyGyroJerkMag-std()" 0.0847615795576923
"7195" "WALKING" 20 "tBodyAcc-mean()-X" 0.272589336470588
"7196" "WALKING" 20 "tBodyAcc-mean()-Y" -0.021199992245098
"7197" "WALKING" 20 "tBodyAcc-mean()-Z" -0.113539477098039
"7198" "WALKING" 20 "tBodyAcc-std()-X" -0.208342792019608
"7199" "WALKING" 20 "tBodyAcc-std()-Y" 0.489771808627451
"7200" "WALKING" 20 "tBodyAcc-std()-Z" 0.324568520590196
"7201" "WALKING" 20 "tGravityAcc-mean()-X" 0.899965205686274
"7202" "WALKING" 20 "tGravityAcc-mean()-Y" -0.344443913137255
"7203" "WALKING" 20 "tGravityAcc-mean()-Z" -0.035130214
"7204" "WALKING" 20 "tGravityAcc-std()-X" -0.970327266470588
"7205" "WALKING" 20 "tGravityAcc-std()-Y" -0.962003383529412
"7206" "WALKING" 20 "tGravityAcc-std()-Z" 0.363529087560784
"7207" "WALKING" 20 "tBodyAccJerk-mean()-X" 0.0841234323137255
"7208" "WALKING" 20 "tBodyAccJerk-mean()-Y" -0.0210619558882353
"7209" "WALKING" 20 "tBodyAccJerk-mean()-Z" 0.00634457223529412
"7210" "WALKING" 20 "tBodyAccJerk-std()-X" -0.090645041854902
"7211" "WALKING" 20 "tBodyAccJerk-std()-Y" 0.244310894098039
"7212" "WALKING" 20 "tBodyAccJerk-std()-Z" 0.341932884627451
"7213" "WALKING" 20 "tBodyGyro-mean()-X" -0.0234104225980392
"7214" "WALKING" 20 "tBodyGyro-mean()-Y" -0.074105054612549
"7215" "WALKING" 20 "tBodyGyro-mean()-Z" 0.0851359929294118
"7216" "WALKING" 20 "tBodyGyro-std()-X" -0.23294061427451
"7217" "WALKING" 20 "tBodyGyro-std()-Y" 0.0858321519372549
"7218" "WALKING" 20 "tBodyGyro-std()-Z" 0.217787259905882
"7219" "WALKING" 20 "tBodyGyroJerk-mean()-X" -0.0679992365372549
"7220" "WALKING" 20 "tBodyGyroJerk-mean()-Y" -0.0514175758627451
"7221" "WALKING" 20 "tBodyGyroJerk-mean()-Z" -0.0549273707529412
"7222" "WALKING" 20 "tBodyGyroJerk-std()-X" -0.253227445431373
"7223" "WALKING" 20 "tBodyGyroJerk-std()-Y" -0.127554090666667
"7224" "WALKING" 20 "tBodyGyroJerk-std()-Z" -0.0373081043529412
"7225" "WALKING" 20 "tBodyAccMag-mean()" 0.039402280578902
"7226" "WALKING" 20 "tBodyAccMag-std()" -0.0437032618098039
"7227" "WALKING" 20 "tGravityAccMag-mean()" 0.039402280578902
"7228" "WALKING" 20 "tGravityAccMag-std()" -0.0437032618098039
"7229" "WALKING" 20 "tBodyAccJerkMag-mean()" -0.0429359302764706
"7230" "WALKING" 20 "tBodyAccJerkMag-std()" 0.109784247830784
"7231" "WALKING" 20 "tBodyGyroMag-mean()" 0.0686275147882353
"7232" "WALKING" 20 "tBodyGyroMag-std()" 0.281595277588235
"7233" "WALKING" 20 "tBodyGyroJerkMag-mean()" -0.194893253196078
"7234" "WALKING" 20 "tBodyGyroJerkMag-std()" 0.182403665072549
"7235" "WALKING" 20 "fBodyAcc-mean()-X" -0.147404272166667
"7236" "WALKING" 20 "fBodyAcc-mean()-Y" 0.403465950921569
"7237" "WALKING" 20 "fBodyAcc-mean()-Z" -0.272213861705882
"7238" "WALKING" 20 "fBodyAcc-std()-X" -0.234985644352941
"7239" "WALKING" 20 "fBodyAcc-std()-Y" 0.438436341294118
"7240" "WALKING" 20 "fBodyAcc-std()-Z" -0.876078048235294
"7241" "WALKING" 20 "fBodyAccJerk-mean()-X" -0.138717234372549
"7242" "WALKING" 20 "fBodyAccJerk-mean()-Y" 0.157933952294118
"7243" "WALKING" 20 "fBodyAccJerk-mean()-Z" -0.34599447627451
"7244" "WALKING" 20 "fBodyAccJerk-std()-X" -0.122237205541176
"7245" "WALKING" 20 "fBodyAccJerk-std()-Y" 0.255614062961569
"7246" "WALKING" 20 "fBodyAccJerk-std()-Z" -0.876693280588235
"7247" "WALKING" 20 "fBodyGyro-mean()-X" -0.0936248686019608
"7248" "WALKING" 20 "fBodyGyro-mean()-Y" 0.0310145965868627
"7249" "WALKING" 20 "fBodyGyro-mean()-Z" -0.108892495684314
"7250" "WALKING" 20 "fBodyGyro-std()-X" -0.279931528352941
"7251" "WALKING" 20 "fBodyGyro-std()-Y" 0.107704805445098
"7252" "WALKING" 20 "fBodyGyro-std()-Z" -0.919671430392157
"7253" "WALKING" 20 "fBodyAccMag-mean()" -0.00353341793921569
"7254" "WALKING" 20 "fBodyAccMag-std()" -0.904835379215686
"7255" "WALKING" 20 "fBodyBodyAccJerkMag-mean()" 0.0545269493972549
"7256" "WALKING" 20 "fBodyBodyAccJerkMag-std()" -0.537465205490196
"7257" "WALKING" 20 "fBodyBodyGyroMag-mean()" -0.0520065599062745
"7258" "WALKING" 20 "fBodyBodyGyroMag-std()" -0.713304585294118
"7259" "WALKING" 20 "fBodyBodyGyroJerkMag-mean()" -0.180365335498431
"7260" "WALKING" 20 "fBodyBodyGyroJerkMag-std()" 0.0462280993401961
"7261" "WALKING" 21 "tBodyAcc-mean()-X" 0.279183526730769
"7262" "WALKING" 21 "tBodyAcc-mean()-Y" -0.0181610317526923
"7263" "WALKING" 21 "tBodyAcc-mean()-Z" -0.104319332403846
"7264" "WALKING" 21 "tBodyAcc-std()-X" -0.297814843538462
"7265" "WALKING" 21 "tBodyAcc-std()-Y" 0.0540880509209615
"7266" "WALKING" 21 "tBodyAcc-std()-Z" 0.423917522307692
"7267" "WALKING" 21 "tGravityAcc-mean()-X" 0.862524800961538
"7268" "WALKING" 21 "tGravityAcc-mean()-Y" -0.370984549423077
"7269" "WALKING" 21 "tGravityAcc-mean()-Z" -0.220947960192308
"7270" "WALKING" 21 "tGravityAcc-std()-X" -0.969576355384615
"7271" "WALKING" 21 "tGravityAcc-std()-Y" -0.964144520576923
"7272" "WALKING" 21 "tGravityAcc-std()-Z" 0.0574258230538462
"7273" "WALKING" 21 "tBodyAccJerk-mean()-X" 0.0782251820211538
"7274" "WALKING" 21 "tBodyAccJerk-mean()-Y" 0.00235197553846154
"7275" "WALKING" 21 "tBodyAccJerk-mean()-Z" -0.0101813421307692
"7276" "WALKING" 21 "tBodyAccJerk-std()-X" -0.114888873837692
"7277" "WALKING" 21 "tBodyAccJerk-std()-Y" -0.0347143855729423
"7278" "WALKING" 21 "tBodyAccJerk-std()-Z" 0.284042598776923
"7279" "WALKING" 21 "tBodyGyro-mean()-X" -0.0459323393842308
"7280" "WALKING" 21 "tBodyGyro-mean()-Y" -0.0590294439942308
"7281" "WALKING" 21 "tBodyGyro-mean()-Z" 0.0983715930038462
"7282" "WALKING" 21 "tBodyGyro-std()-X" -0.432232883846154
"7283" "WALKING" 21 "tBodyGyro-std()-Y" -0.397892316730769
"7284" "WALKING" 21 "tBodyGyro-std()-Z" 0.557835655192308
"7285" "WALKING" 21 "tBodyGyroJerk-mean()-X" -0.0868767709153846
"7286" "WALKING" 21 "tBodyGyroJerk-mean()-Y" -0.0515650260576923
"7287" "WALKING" 21 "tBodyGyroJerk-mean()-Z" -0.0621192104076923
"7288" "WALKING" 21 "tBodyGyroJerk-std()-X" -0.238908311384615
"7289" "WALKING" 21 "tBodyGyroJerk-std()-Y" -0.482854309807692
"7290" "WALKING" 21 "tBodyGyroJerk-std()-Z" 0.174756829771154
"7291" "WALKING" 21 "tBodyAccMag-mean()" -0.123455661519231
"7292" "WALKING" 21 "tBodyAccMag-std()" 0.302702771198077
"7293" "WALKING" 21 "tGravityAccMag-mean()" -0.123455661519231
"7294" "WALKING" 21 "tGravityAccMag-std()" 0.302702771198077
"7295" "WALKING" 21 "tBodyAccJerkMag-mean()" -0.148138991523077
"7296" "WALKING" 21 "tBodyAccJerkMag-std()" 0.317971567673077
"7297" "WALKING" 21 "tBodyGyroMag-mean()" -0.284775644807692
"7298" "WALKING" 21 "tBodyGyroMag-std()" -0.127372660532692
"7299" "WALKING" 21 "tBodyGyroJerkMag-mean()" -0.426930725
"7300" "WALKING" 21 "tBodyGyroJerkMag-std()" -0.0391896707692308
"7301" "WALKING" 21 "fBodyAcc-mean()-X" -0.273496158519231
"7302" "WALKING" 21 "fBodyAcc-mean()-Y" 0.0338465813711538
"7303" "WALKING" 21 "fBodyAcc-mean()-Z" -0.300309066730769
"7304" "WALKING" 21 "fBodyAcc-std()-X" -0.308547185288462
"7305" "WALKING" 21 "fBodyAcc-std()-Y" -0.00256294245192308
"7306" "WALKING" 21 "fBodyAcc-std()-Z" -0.905253506346154
"7307" "WALKING" 21 "fBodyAccJerk-mean()-X" -0.200442011365385
"7308" "WALKING" 21 "fBodyAccJerk-mean()-Y" -0.112564739084615
"7309" "WALKING" 21 "fBodyAccJerk-mean()-Z" -0.405700157884615
"7310" "WALKING" 21 "fBodyAccJerk-std()-X" -0.107412802661538
"7311" "WALKING" 21 "fBodyAccJerk-std()-Y" -0.0148415165923077
"7312" "WALKING" 21 "fBodyAccJerk-std()-Z" -0.909265405
"7313" "WALKING" 21 "fBodyGyro-mean()-X" -0.246657382884615
"7314" "WALKING" 21 "fBodyGyro-mean()-Y" -0.371744086730769
"7315" "WALKING" 21 "fBodyGyro-mean()-Z" -0.283262474865385
"7316" "WALKING" 21 "fBodyGyro-std()-X" -0.491859244230769
"7317" "WALKING" 21 "fBodyGyro-std()-Y" -0.419400879423077
"7318" "WALKING" 21 "fBodyGyro-std()-Z" -0.945461770576923
"7319" "WALKING" 21 "fBodyAccMag-mean()" -0.251266388923077
"7320" "WALKING" 21 "fBodyAccMag-std()" -0.558843572346154
"7321" "WALKING" 21 "fBodyBodyAccJerkMag-mean()" -0.144009889665385
"7322" "WALKING" 21 "fBodyBodyAccJerkMag-std()" 0.334254241451923
"7323" "WALKING" 21 "fBodyBodyGyroMag-mean()" -0.409516081153846
"7324" "WALKING" 21 "fBodyBodyGyroMag-std()" -0.62538202
"7325" "WALKING" 21 "fBodyBodyGyroJerkMag-mean()" -0.4995972025
"7326" "WALKING" 21 "fBodyBodyGyroJerkMag-std()" 0.176041617115385
"7327" "WALKING" 22 "tBodyAcc-mean()-X" 0.27886459
"7328" "WALKING" 22 "tBodyAcc-mean()-Y" -0.0167213607957174
"7329" "WALKING" 22 "tBodyAcc-mean()-Z" -0.107112510934783
"7330" "WALKING" 22 "tBodyAcc-std()-X" -0.00865921919565217
"7331" "WALKING" 22 "tBodyAcc-std()-Y" 0.100384246321739
"7332" "WALKING" 22 "tBodyAcc-std()-Z" 0.379935765217391
"7333" "WALKING" 22 "tGravityAcc-mean()-X" 0.936096410434783
"7334" "WALKING" 22 "tGravityAcc-mean()-Y" -0.259644937173913
"7335" "WALKING" 22 "tGravityAcc-mean()-Z" 0.0233780056086957
"7336" "WALKING" 22 "tGravityAcc-std()-X" -0.969643448043478
"7337" "WALKING" 22 "tGravityAcc-std()-Y" -0.963639340217391
"7338" "WALKING" 22 "tGravityAcc-std()-Z" -0.0536952095
"7339" "WALKING" 22 "tBodyAccJerk-mean()-X" 0.0627777634002174
"7340" "WALKING" 22 "tBodyAccJerk-mean()-Y" 0.0356746339782609
"7341" "WALKING" 22 "tBodyAccJerk-mean()-Z" 0.00443691445434783
"7342" "WALKING" 22 "tBodyAccJerk-std()-X" 0.0358787094391304
"7343" "WALKING" 22 "tBodyAccJerk-std()-Y" 0.225542290191304
"7344" "WALKING" 22 "tBodyAccJerk-std()-Z" 0.3213130175
"7345" "WALKING" 22 "tBodyGyro-mean()-X" 0.0007771571
"7346" "WALKING" 22 "tBodyGyro-mean()-Y" -0.0960880731804348
"7347" "WALKING" 22 "tBodyGyro-mean()-Z" 0.0775266594847826
"7348" "WALKING" 22 "tBodyGyro-std()-X" -0.318537865869565
"7349" "WALKING" 22 "tBodyGyro-std()-Y" -0.486322106521739
"7350" "WALKING" 22 "tBodyGyro-std()-Z" 0.461169718478261
"7351" "WALKING" 22 "tBodyGyroJerk-mean()-X" -0.132977562363043
"7352" "WALKING" 22 "tBodyGyroJerk-mean()-Y" -0.0321910702173913
"7353" "WALKING" 22 "tBodyGyroJerk-mean()-Z" -0.0569812455608696
"7354" "WALKING" 22 "tBodyGyroJerk-std()-X" -0.226656401521739
"7355" "WALKING" 22 "tBodyGyroJerk-std()-Y" -0.651875468913043
"7356" "WALKING" 22 "tBodyGyroJerk-std()-Z" -0.0111736296913043
"7357" "WALKING" 22 "tBodyAccMag-mean()" 0.0722419121669565
"7358" "WALKING" 22 "tBodyAccMag-std()" -0.31938711731087
"7359" "WALKING" 22 "tGravityAccMag-mean()" 0.0722419121669565
"7360" "WALKING" 22 "tGravityAccMag-std()" -0.31938711731087
"7361" "WALKING" 22 "tBodyAccJerkMag-mean()" 0.02291996735
"7362" "WALKING" 22 "tBodyAccJerkMag-std()" 0.301967843178261
"7363" "WALKING" 22 "tBodyGyroMag-mean()" -0.210608043717391
"7364" "WALKING" 22 "tBodyGyroMag-std()" -0.148733588776087
"7365" "WALKING" 22 "tBodyGyroJerkMag-mean()" -0.461999528913043
"7366" "WALKING" 22 "tBodyGyroJerkMag-std()" 0.174156814484783
"7367" "WALKING" 22 "fBodyAcc-mean()-X" -0.0994928588891304
"7368" "WALKING" 22 "fBodyAcc-mean()-Y" 0.145367520371739
"7369" "WALKING" 22 "fBodyAcc-mean()-Z" -0.25521651373913
"7370" "WALKING" 22 "fBodyAcc-std()-X" 0.0243958191369565
"7371" "WALKING" 22 "fBodyAcc-std()-Y" 0.00386841059347826
"7372" "WALKING" 22 "fBodyAcc-std()-Z" -0.778784008913043
"7373" "WALKING" 22 "fBodyAccJerk-mean()-X" -0.0367047077608696
"7374" "WALKING" 22 "fBodyAccJerk-mean()-Y" 0.159995613695652
"7375" "WALKING" 22 "fBodyAccJerk-mean()-Z" -0.281973435652174
"7376" "WALKING" 22 "fBodyAccJerk-std()-X" 0.0180047785304348
"7377" "WALKING" 22 "fBodyAccJerk-std()-Y" 0.213423556139739
"7378" "WALKING" 22 "fBodyAccJerk-std()-Z" -0.78545132
"7379" "WALKING" 22 "fBodyGyro-mean()-X" -0.144648652152174
"7380" "WALKING" 22 "fBodyGyro-mean()-Y" -0.501176901956522
"7381" "WALKING" 22 "fBodyGyro-mean()-Z" -0.083501182326087
"7382" "WALKING" 22 "fBodyGyro-std()-X" -0.374496318695652
"7383" "WALKING" 22 "fBodyGyro-std()-Y" -0.481624411086957
"7384" "WALKING" 22 "fBodyGyro-std()-Z" -0.803089870869565
"7385" "WALKING" 22 "fBodyAccMag-mean()" -0.0241584964891304
"7386" "WALKING" 22 "fBodyAccMag-std()" -0.809562340869565
"7387" "WALKING" 22 "fBodyBodyAccJerkMag-mean()" 0.0659727285
"7388" "WALKING" 22 "fBodyBodyAccJerkMag-std()" 0.104660687641304
"7389" "WALKING" 22 "fBodyBodyGyroMag-mean()" -0.438378722826087
"7390" "WALKING" 22 "fBodyBodyGyroMag-std()" -0.599009055434783
"7391" "WALKING" 22 "fBodyBodyGyroJerkMag-mean()" -0.553946121521739
"7392" "WALKING" 22 "fBodyBodyGyroJerkMag-std()" 0.0054581015
"7393" "WALKING" 23 "tBodyAcc-mean()-X" 0.273211884237288
"7394" "WALKING" 23 "tBodyAcc-mean()-Y" -0.0183618711932203
"7395" "WALKING" 23 "tBodyAcc-mean()-Z" -0.113382994084746
"7396" "WALKING" 23 "tBodyAcc-std()-X" -0.313521773389831
"7397" "WALKING" 23 "tBodyAcc-std()-Y" -0.119020586510678
"7398" "WALKING" 23 "tBodyAcc-std()-Z" 0.411438087966102
"7399" "WALKING" 23 "tGravityAcc-mean()-X" 0.939809688644068
"7400" "WALKING" 23 "tGravityAcc-mean()-Y" -0.16176137
"7401" "WALKING" 23 "tGravityAcc-mean()-Z" -0.160763360338983
"7402" "WALKING" 23 "tGravityAcc-std()-X" -0.977230903898305
"7403" "WALKING" 23 "tGravityAcc-std()-Y" -0.966550706949153
"7404" "WALKING" 23 "tGravityAcc-std()-Z" 0.315350021508475
"7405" "WALKING" 23 "tBodyAccJerk-mean()-X" 0.0987319085964407
"7406" "WALKING" 23 "tBodyAccJerk-mean()-Y" 0.0148955926864407
"7407" "WALKING" 23 "tBodyAccJerk-mean()-Z" -0.00190810641525424
"7408" "WALKING" 23 "tBodyAccJerk-std()-X" -0.229328122305085
"7409" "WALKING" 23 "tBodyAccJerk-std()-Y" -0.0805017337711864
"7410" "WALKING" 23 "tBodyAccJerk-std()-Z" 0.424510017220339
"7411" "WALKING" 23 "tBodyGyro-mean()-X" -0.0631156870355932
"7412" "WALKING" 23 "tBodyGyro-mean()-Y" -0.0640197920966102
"7413" "WALKING" 23 "tBodyGyro-mean()-Z" 0.10770045065339
"7414" "WALKING" 23 "tBodyGyro-std()-X" -0.494322648644068
"7415" "WALKING" 23 "tBodyGyro-std()-Y" 0.25945722920339
"7416" "WALKING" 23 "tBodyGyro-std()-Z" 0.0852009229491525
"7417" "WALKING" 23 "tBodyGyroJerk-mean()-X" -0.0578128239067797
"7418" "WALKING" 23 "tBodyGyroJerk-mean()-Y" -0.0516704755661017
"7419" "WALKING" 23 "tBodyGyroJerk-mean()-Z" -0.0903002524369492
"7420" "WALKING" 23 "tBodyGyroJerk-std()-X" -0.363969434576271
"7421" "WALKING" 23 "tBodyGyroJerk-std()-Y" 0.295945926186441
"7422" "WALKING" 23 "tBodyGyroJerk-std()-Z" -0.332004849152542
"7423" "WALKING" 23 "tBodyAccMag-mean()" -0.0988770198220339
"7424" "WALKING" 23 "tBodyAccMag-std()" -0.208939084472881
"7425" "WALKING" 23 "tGravityAccMag-mean()" -0.0988770198220339
"7426" "WALKING" 23 "tGravityAccMag-std()" -0.208939084472881
"7427" "WALKING" 23 "tBodyAccJerkMag-mean()" -0.0670819655881356
"7428" "WALKING" 23 "tBodyAccJerkMag-std()" -0.199181288642373
"7429" "WALKING" 23 "tBodyGyroMag-mean()" -0.0120968259523729
"7430" "WALKING" 23 "tBodyGyroMag-std()" 0.105507240813559
"7431" "WALKING" 23 "tBodyGyroJerkMag-mean()" 0.0115305410508475
"7432" "WALKING" 23 "tBodyGyroJerkMag-std()" -0.00723777145084746
"7433" "WALKING" 23 "fBodyAcc-mean()-X" -0.275404187920339
"7434" "WALKING" 23 "fBodyAcc-mean()-Y" -0.0724367317966102
"7435" "WALKING" 23 "fBodyAcc-mean()-Z" 0.0814081078542373
"7436" "WALKING" 23 "fBodyAcc-std()-X" -0.329807279830508
"7437" "WALKING" 23 "fBodyAcc-std()-Y" -0.202524061966102
"7438" "WALKING" 23 "fBodyAcc-std()-Z" -0.832742977457627
"7439" "WALKING" 23 "fBodyAccJerk-mean()-X" -0.290410454881356
"7440" "WALKING" 23 "fBodyAccJerk-mean()-Y" -0.155488720747458
"7441" "WALKING" 23 "fBodyAccJerk-mean()-Z" -0.0572021324745763
"7442" "WALKING" 23 "fBodyAccJerk-std()-X" -0.235172990305085
"7443" "WALKING" 23 "fBodyAccJerk-std()-Y" -0.0609753095355932
"7444" "WALKING" 23 "fBodyAccJerk-std()-Z" -0.834681771525424
"7445" "WALKING" 23 "fBodyGyro-mean()-X" -0.337619203050847
"7446" "WALKING" 23 "fBodyGyro-mean()-Y" 0.195569461920339
"7447" "WALKING" 23 "fBodyGyro-mean()-Z" -0.194970369294915
"7448" "WALKING" 23 "fBodyGyro-std()-X" -0.545051691694915
"7449" "WALKING" 23 "fBodyGyro-std()-Y" 0.286581518449153
"7450" "WALKING" 23 "fBodyGyro-std()-Z" -0.934532167966102
"7451" "WALKING" 23 "fBodyAccMag-mean()" -0.0942606311677966
"7452" "WALKING" 23 "fBodyAccMag-std()" -0.811011971525424
"7453" "WALKING" 23 "fBodyBodyAccJerkMag-mean()" -0.0180705701559322
"7454" "WALKING" 23 "fBodyBodyAccJerkMag-std()" -0.481263965254237
"7455" "WALKING" 23 "fBodyBodyGyroMag-mean()" 0.185078207383051
"7456" "WALKING" 23 "fBodyBodyGyroMag-std()" -0.655826517966102
"7457" "WALKING" 23 "fBodyBodyGyroJerkMag-mean()" 0.146618569064407
"7458" "WALKING" 23 "fBodyBodyGyroJerkMag-std()" 0.134716005084746
"7459" "WALKING" 24 "tBodyAcc-mean()-X" 0.276980816034483
"7460" "WALKING" 24 "tBodyAcc-mean()-Y" -0.0225446400534483
"7461" "WALKING" 24 "tBodyAcc-mean()-Z" -0.110595952913793
"7462" "WALKING" 24 "tBodyAcc-std()-X" -0.47076236637931
"7463" "WALKING" 24 "tBodyAcc-std()-Y" -0.154127498163793
"7464" "WALKING" 24 "tBodyAcc-std()-Z" 0.428635771896552
"7465" "WALKING" 24 "tGravityAcc-mean()-X" 0.95970108137931
"7466" "WALKING" 24 "tGravityAcc-mean()-Y" -0.115116241810345
"7467" "WALKING" 24 "tGravityAcc-mean()-Z" -0.140910029827586
"7468" "WALKING" 24 "tGravityAcc-std()-X" -0.983132400344828
"7469" "WALKING" 24 "tGravityAcc-std()-Y" -0.962578844310345
"7470" "WALKING" 24 "tGravityAcc-std()-Z" -0.0687887862637931
"7471" "WALKING" 24 "tBodyAccJerk-mean()-X" 0.0731938975362069
"7472" "WALKING" 24 "tBodyAccJerk-mean()-Y" 0.0121254591034483
"7473" "WALKING" 24 "tBodyAccJerk-mean()-Z" -0.0116401387758621
"7474" "WALKING" 24 "tBodyAccJerk-std()-X" -0.485863255344828
"7475" "WALKING" 24 "tBodyAccJerk-std()-Y" -0.302220161206897
"7476" "WALKING" 24 "tBodyAccJerk-std()-Z" 0.437717756724138
"7477" "WALKING" 24 "tBodyGyro-mean()-X" -0.0545126870724138
"7478" "WALKING" 24 "tBodyGyro-mean()-Y" -0.0658435879913793
"7479" "WALKING" 24 "tBodyGyro-mean()-Z" 0.0972006320344828
"7480" "WALKING" 24 "tBodyGyro-std()-X" -0.580597373275862
"7481" "WALKING" 24 "tBodyGyro-std()-Y" -0.487166280172414
"7482" "WALKING" 24 "tBodyGyro-std()-Z" 0.0470588802931034
"7483" "WALKING" 24 "tBodyGyroJerk-mean()-X" -0.0625311679982759
"7484" "WALKING" 24 "tBodyGyroJerk-mean()-Y" -0.0502895008551724
"7485" "WALKING" 24 "tBodyGyroJerk-mean()-Z" -0.0739835516362069
"7486" "WALKING" 24 "tBodyGyroJerk-std()-X" -0.490773455517241
"7487" "WALKING" 24 "tBodyGyroJerk-std()-Y" -0.514246569655172
"7488" "WALKING" 24 "tBodyGyroJerk-std()-Z" -0.243419699448276
"7489" "WALKING" 24 "tBodyAccMag-mean()" -0.299983613965517
"7490" "WALKING" 24 "tBodyAccMag-std()" 0.135743687013793
"7491" "WALKING" 24 "tGravityAccMag-mean()" -0.299983613965517
"7492" "WALKING" 24 "tGravityAccMag-std()" 0.135743687013793
"7493" "WALKING" 24 "tBodyAccJerkMag-mean()" -0.399722201034483
"7494" "WALKING" 24 "tBodyAccJerkMag-std()" 0.0602800076793103
"7495" "WALKING" 24 "tBodyGyroMag-mean()" -0.403064156896552
"7496" "WALKING" 24 "tBodyGyroMag-std()" 0.0309122402568966
"7497" "WALKING" 24 "tBodyGyroJerkMag-mean()" -0.507824745862069
"7498" "WALKING" 24 "tBodyGyroJerkMag-std()" 0.0486127311758621
"7499" "WALKING" 24 "fBodyAcc-mean()-X" -0.492419802586207
"7500" "WALKING" 24 "fBodyAcc-mean()-Y" -0.203193741396552
"7501" "WALKING" 24 "fBodyAcc-mean()-Z" -0.344493013448276
"7502" "WALKING" 24 "fBodyAcc-std()-X" -0.462733639137931
